arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
28,13.000000,262144,11032254.192380,5162333.107894,5105759.281648,5105421.165734,5106031.377328,5105347.494070
28,15.300000,32768,12511423.160577,9172914.770402,7060764.710103,7074981.133300,7073991.503933,7061136.212798
28,90.000000,36,36320381.757906,36320381.757906,36320381.757906,36320381.757906,36320381.757906,36320381.757906
28,90.000000,18,36262968.260924,36262968.260924,36262968.260924,36262968.260924,36262968.260924,36262968.260924
28,32.300000,512,34636046.439888,35824142.263737,36314792.258594,36314792.258594,36314792.258594,36314792.258594
28,90.000000,27,35813563.127640,35813563.127640,35813563.127640,35813563.127640,35813563.127640,35813563.127640
28,19.700000,4096,12484109.784807,11788605.143347,11788575.643449,11789688.090479,11828313.896834,11788346.711121
