arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
28,13.000000,262144,63784599.271625
28,15.300000,32768,85513353.837147
28,19.700000,4096,125348723.019388
28,32.300000,512,201668621.536226
28,90.000000,18,298383145.659335
28,90.000000,27,283636214.108142
28,90.000000,36,271797772.817862
