arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
40,13.000000,262144,44229374.459909
40,15.300000,32768,61590750.679748
40,19.700000,4096,97011145.088777
40,32.300000,512,175245735.985645
40,90.000000,18,262300552.836241
40,90.000000,27,250387067.523729
40,90.000000,36,236959255.390162
