arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
40,13.000000,262144,42773329.615000
40,15.300000,32768,61335748.786517
40,19.700000,4096,96559524.991744
40,32.300000,512,173296127.347857
40,90.000000,18,261961899.862365
40,90.000000,27,250287370.120087
40,90.000000,36,238623214.290662
