arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
20,13.000000,262144,82923891.675811
20,15.300000,32768,105129292.848086
20,19.700000,4096,142679756.666832
20,32.300000,512,223498965.897725
20,90.000000,18,321210697.873226
20,90.000000,27,306464241.377391
20,90.000000,36,292859810.735027
