arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
22,13.000000,262144,76435707.533973
22,15.300000,32768,100200783.262812
22,19.700000,4096,135811272.730184
22,32.300000,512,216599486.719547
22,90.000000,18,315094017.369943
22,90.000000,27,300329079.967228
22,90.000000,36,287212513.819897
