arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
34,13.000000,262144,54737022.427729
34,15.300000,32768,76756654.275836
34,19.700000,4096,110374529.753093
34,32.300000,512,190868639.993046
34,90.000000,18,278195419.696475
34,90.000000,27,265963156.171096
34,90.000000,36,254131395.390105
