arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
36,13.000000,262144,49142102.912583
36,15.300000,32768,69670383.417636
36,19.700000,4096,104901781.117155
36,32.300000,512,183167422.805658
36,90.000000,18,274561446.990863
36,90.000000,27,260401790.671711
36,90.000000,36,247190260.857999
