arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
26,13.000000,262144,68338972.812547
26,15.300000,32768,90783088.510122
26,19.700000,4096,130116351.606572
26,32.300000,512,207182247.382084
26,90.000000,18,302982589.148752
26,90.000000,27,288503890.793920
26,90.000000,36,275719363.531568
