arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
20,13.000000,262144,81775719.092857
20,15.300000,32768,104328153.507409
20,19.700000,4096,142688656.755961
20,32.300000,512,223056219.767866
20,90.000000,18,320432483.411549
20,90.000000,27,305977501.126646
20,90.000000,36,291247786.816167
