arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
20,13.000000,262144,82402830.165958
20,15.300000,32768,104041369.667347
20,19.700000,4096,143101893.286461
20,32.300000,512,220442672.102667
20,90.000000,18,320134187.505720
20,90.000000,27,306351514.967551
20,90.000000,36,290559504.140134
