arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
24,13.000000,262144,72461785.912896
24,15.300000,32768,95355549.144507
24,19.700000,4096,132573451.934502
24,32.300000,512,214137275.109944
24,90.000000,18,310354228.313519
24,90.000000,27,294370001.348975
24,90.000000,36,279570362.954170
