arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
24,13.000000,262144,73413387.263692
24,15.300000,32768,94610781.859918
24,19.700000,4096,133139420.675975
24,32.300000,512,210976340.855902
24,90.000000,18,308133872.008224
24,90.000000,27,293300417.539434
24,90.000000,36,280709422.086209
