arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
40,13.000000,262144,43366061.117440
40,15.300000,32768,62205740.675335
40,19.700000,4096,98522842.155515
40,32.300000,512,172896532.379068
40,90.000000,18,262117913.308093
40,90.000000,27,249614843.376444
40,90.000000,36,239372204.067520
