arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
24,13.000000,262144,72030706.537674
24,15.300000,32768,96483133.588848
24,19.700000,4096,132530589.330627
24,32.300000,512,213749710.260569
24,90.000000,18,308312050.898095
24,90.000000,27,293751049.640810
24,90.000000,36,281062582.350383
