arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
38,13.000000,262144,46107582.705773
38,15.300000,32768,66030078.084725
38,19.700000,4096,100841818.808601
38,32.300000,512,177091862.681087
38,90.000000,18,269310191.415597
38,90.000000,27,255627312.994660
38,90.000000,36,243369036.532596
