arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
36,13.000000,262144,51215734.695385
36,15.300000,32768,71545844.509069
36,19.700000,4096,105446556.390738
36,32.300000,512,181875112.454846
36,90.000000,18,273794446.997726
36,90.000000,27,261621048.642958
36,90.000000,36,249100984.754837
