arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
28,13.000000,262144,65226150.451832
28,15.300000,32768,86850787.812525
28,19.700000,4096,126954412.849089
28,32.300000,512,205074669.723848
28,90.000000,18,295823359.895089
28,90.000000,27,283836498.358319
28,90.000000,36,269958406.631364
