arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
38,13.000000,262144,47977888.114125
38,15.300000,32768,65736856.738488
38,19.700000,4096,101696118.837189
38,32.300000,512,175797034.267047
38,90.000000,18,268188846.380577
38,90.000000,27,256184642.181857
38,90.000000,36,242275767.504722
