arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
20,13.000000,262144,81698907.244197
20,15.300000,32768,104549797.785887
20,19.700000,4096,143317108.556147
20,32.300000,512,221805906.280863
20,90.000000,18,320912544.359171
20,90.000000,27,305793250.559247
20,90.000000,36,292839403.069511
