arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
36,13.000000,262144,49161611.978450
36,15.300000,32768,70213516.583428
36,19.700000,4096,106247721.438586
36,32.300000,512,180918134.682097
36,90.000000,18,273641804.417255
36,90.000000,27,261575473.556370
36,90.000000,36,248237485.476347
