arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
34,13.000000,262144,54619069.652092
34,15.300000,32768,72678978.740850
34,19.700000,4096,111577776.826152
34,32.300000,512,188030906.218801
34,90.000000,18,280664304.878627
34,90.000000,27,264835523.872270
34,90.000000,36,254062326.765053
