arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
40,13.000000,262144,42199175.589379
40,15.300000,32768,60063563.857915
40,19.700000,4096,96112789.024746
40,32.300000,512,172540219.115751
40,90.000000,18,260929919.581243
40,90.000000,27,249577780.264281
40,90.000000,36,238086376.767126
