arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
28,13.000000,262144,63657434.565386
28,15.300000,32768,88009036.458662
28,19.700000,4096,122089329.718197
28,32.300000,512,203654797.759440
28,90.000000,18,297022769.844540
28,90.000000,27,282563364.982797
28,90.000000,36,266964658.217285
