arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
22,13.000000,262144,76974873.239266
22,15.300000,32768,100034980.952634
22,19.700000,4096,137017525.250692
22,32.300000,512,219005246.452386
22,90.000000,18,314897810.350482
22,90.000000,27,298484836.239221
22,90.000000,36,285329228.761350
