arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
40,13.000000,262144,44317744.149224
40,15.300000,32768,61289259.524953
40,19.700000,4096,97545124.918165
40,32.300000,512,172087212.256077
40,90.000000,18,262587957.582711
40,90.000000,27,249342932.131000
40,90.000000,36,239948696.375133
