arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
36,13.000000,262144,50329951.724316
36,15.300000,32768,69341198.468108
36,19.700000,4096,103655141.081911
36,32.300000,512,180814358.966898
36,90.000000,18,272859801.975945
36,90.000000,27,261182789.404584
36,90.000000,36,249340146.017044
