arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
30,13.000000,262144,60771322.018122
30,15.300000,32768,82706552.272437
30,19.700000,4096,116740407.204697
30,32.300000,512,197834339.216841
30,90.000000,18,291061555.118863
30,90.000000,27,276225679.336568
30,90.000000,36,265069738.123423
