arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
24,13.000000,262144,72349482.214785
24,15.300000,32768,94828528.664272
24,19.700000,4096,134034733.787838
24,32.300000,512,214786083.447331
24,90.000000,18,308955335.483609
24,90.000000,27,294641377.903212
24,90.000000,36,279902983.003452
