arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
30,13.000000,262144,60299884.325102
30,15.300000,32768,83019602.218553
30,19.700000,4096,119376899.024741
30,32.300000,512,196050126.465797
30,90.000000,18,291187478.550862
30,90.000000,27,276647597.355228
30,90.000000,36,263598483.315010
