arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
34,13.000000,262144,53873486.815355
34,15.300000,32768,73273571.114760
34,19.700000,4096,110441870.137364
34,32.300000,512,187990018.543934
34,90.000000,18,279209468.555982
34,90.000000,27,265548898.599011
34,90.000000,36,253408589.324089
