arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
32,13.000000,262144,56284205.383807
32,15.300000,32768,76488679.649011
32,19.700000,4096,113330709.992065
32,32.300000,512,190358640.734108
32,90.000000,18,286311631.871179
32,90.000000,27,273345194.919751
32,90.000000,36,259741336.733723
