arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
28,13.000000,262144,63846785.554130
28,15.300000,32768,83837217.388762
28,19.700000,4096,124754825.823362
28,32.300000,512,203113821.339241
28,90.000000,18,296857715.874726
28,90.000000,27,284245108.064111
28,90.000000,36,270027869.512313
