arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
28,13.000000,262144,64916812.681386
28,15.300000,32768,88448929.709016
28,19.700000,4096,124830148.288725
28,32.300000,512,203128899.543469
28,90.000000,18,296373928.820649
28,90.000000,27,281838293.173339
28,90.000000,36,268730828.178932
