arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
34,13.000000,262144,51565848.537815
34,15.300000,32768,74381997.681716
34,19.700000,4096,112940398.883192
34,32.300000,512,186270307.937621
34,90.000000,18,279221452.623542
34,90.000000,27,264846313.316573
34,90.000000,36,253718336.157997
