arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
28,13.000000,262144,64619659.803725
28,15.300000,32768,85586506.419030
28,19.700000,4096,124101558.543401
28,32.300000,512,202972757.367857
28,90.000000,18,297147814.849786
28,90.000000,27,283086230.030073
28,90.000000,36,269848032.124533
