arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
20,13.000000,262144,84067005.687492
20,15.300000,32768,104235035.492447
20,19.700000,4096,141406536.645551
20,32.300000,512,222591618.399496
20,90.000000,18,321215110.286462
20,90.000000,27,305734204.393514
20,90.000000,36,290165081.143702
