arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
30,13.000000,262144,59941882.858268
30,15.300000,32768,81296324.528125
30,19.700000,4096,118010609.587294
30,32.300000,512,195631626.489158
30,90.000000,18,291578776.173698
30,90.000000,27,277298630.018802
30,90.000000,36,265815546.611926
