arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
40,13.000000,262144,42129771.086971
40,15.300000,32768,62918905.486173
40,19.700000,4096,97934274.628764
40,32.300000,512,171426125.865768
40,90.000000,18,261523695.753447
40,90.000000,27,250344813.747338
40,90.000000,36,240438817.239902
