arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
30,13.000000,262144,61212054.962840
30,15.300000,32768,80504947.825927
30,19.700000,4096,120371545.478491
30,32.300000,512,198349028.191729
30,90.000000,18,291423057.431921
30,90.000000,27,276119540.184511
30,90.000000,36,263925315.728916
