arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
36,13.000000,262144,48054747.705589
36,15.300000,32768,69220797.136347
36,19.700000,4096,106942334.587848
36,32.300000,512,182441649.361532
36,90.000000,18,275089855.361874
36,90.000000,27,260653138.935142
36,90.000000,36,250389946.893539
