arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
22,13.000000,262144,78006349.448024
22,15.300000,32768,98252507.554442
22,19.700000,4096,136778991.858010
22,32.300000,512,217356473.566741
22,90.000000,18,314390097.471491
22,90.000000,27,299934806.495504
22,90.000000,36,286342204.856097
