arrival_rate,bp_L,bp_H,FCFS_percentage,BAL_percentage,total_rounds
34.00,30.00,9.00,89.50,10.50,400
36.00,30.00,9.00,85.00,15.00,400
32.00,5.65,4096.00,10.50,89.50,400
40.00,30.00,6.00,91.75,8.25,400
36.00,30.00,6.00,95.00,5.00,400
38.00,30.00,15.00,57.75,42.25,400
34.00,30.00,6.00,94.00,6.00,400
40.00,30.00,12.00,69.00,31.00,400
34.00,30.00,12.00,74.00,26.00,400
38.00,30.00,6.00,91.00,9.00,400
26.00,5.65,4096.00,5.50,94.50,400
36.00,30.00,15.00,59.75,40.25,400
32.00,30.00,12.00,77.25,22.75,400
36.00,16.77,64.00,74.25,25.75,400
34.00,16.77,64.00,78.50,21.50,400
34.00,30.00,18.00,47.25,52.75,400
32.00,30.00,15.00,64.25,35.75,400
36.00,30.00,18.00,46.75,53.25,400
32.00,30.00,9.00,88.00,12.00,400
38.00,30.00,9.00,85.25,14.75,400
36.00,30.00,12.00,75.25,24.75,400
38.00,30.00,18.00,44.25,55.75,400
32.00,30.00,6.00,95.75,4.25,400
40.00,30.00,9.00,82.50,17.50,400
40.00,16.77,64.00,67.25,32.75,400
38.00,5.65,4096.00,9.25,90.75,400
34.00,5.65,4096.00,8.25,91.75,400
38.00,30.00,12.00,66.25,33.75,400
40.00,30.00,18.00,38.25,61.75,400
38.00,16.77,64.00,68.00,32.00,400
34.00,4.64,32768.00,10.00,90.00,400
40.00,4.07,262144.00,13.25,86.75,400
38.00,7.92,512.00,12.00,88.00,400
40.00,7.92,512.00,11.00,89.00,400
36.00,5.65,4096.00,8.00,92.00,400
30.00,30.00,9.00,90.25,9.75,400
32.00,4.64,32768.00,8.25,91.75,400
34.00,7.92,512.00,9.00,91.00,400
40.00,30.00,15.00,59.00,41.00,400
32.00,7.92,512.00,10.25,89.75,400
30.00,30.00,12.00,76.75,23.25,400
30.00,30.00,18.00,49.75,50.25,400
36.00,7.92,512.00,11.25,88.75,400
32.00,30.00,18.00,47.50,52.50,400
22.00,4.64,32768.00,7.50,92.50,400
30.00,4.64,32768.00,8.00,92.00,400
30.00,16.77,64.00,81.25,18.75,400
28.00,7.92,512.00,7.00,93.00,400
28.00,5.65,4096.00,6.25,93.75,400
30.00,5.65,4096.00,7.25,92.75,400
28.00,30.00,12.00,78.25,21.75,400
20.00,5.65,4096.00,7.50,92.50,400
32.00,16.77,64.00,77.00,23.00,400
26.00,4.64,32768.00,5.75,94.25,400
26.00,7.92,512.00,8.50,91.50,400
34.00,30.00,15.00,62.50,37.50,400
30.00,30.00,6.00,97.25,2.75,400
28.00,4.64,32768.00,9.75,90.25,400
30.00,4.07,262144.00,12.00,88.00,400
28.00,4.07,262144.00,10.00,90.00,400
40.00,5.65,4096.00,6.75,93.25,400
24.00,5.65,4096.00,6.25,93.75,400
24.00,4.07,262144.00,7.25,92.75,400
38.00,4.64,32768.00,14.25,85.75,400
32.00,4.07,262144.00,10.75,89.25,400
22.00,5.65,4096.00,7.75,92.25,400
30.00,7.92,512.00,7.25,92.75,400
38.00,4.07,262144.00,10.75,89.25,400
26.00,4.07,262144.00,8.50,91.50,400
36.00,4.64,32768.00,8.00,92.00,400
36.00,4.07,262144.00,9.75,90.25,400
26.00,16.77,64.00,75.00,25.00,400
40.00,4.64,32768.00,10.75,89.25,400
24.00,4.64,32768.00,9.50,90.50,400
30.00,30.00,15.00,68.25,31.75,400
26.00,30.00,6.00,98.75,1.25,400
26.00,30.00,9.00,95.00,5.00,400
28.00,30.00,6.00,98.00,2.00,400
28.00,30.00,9.00,93.25,6.75,400
20.00,4.64,32768.00,6.50,93.50,400
28.00,16.77,64.00,77.50,22.50,400
20.00,4.07,262144.00,8.50,91.50,400
34.00,4.07,262144.00,10.00,90.00,400
26.00,30.00,15.00,67.25,32.75,400
28.00,30.00,15.00,66.00,34.00,400
24.00,7.92,512.00,8.50,91.50,400
26.00,30.00,12.00,84.00,16.00,400
22.00,4.07,262144.00,7.00,93.00,400
28.00,30.00,18.00,49.25,50.75,400
24.00,30.00,6.00,99.00,1.00,400
22.00,7.92,512.00,8.75,91.25,400
20.00,7.92,512.00,6.00,94.00,400
22.00,30.00,9.00,93.00,7.00,400
24.00,30.00,12.00,79.75,20.25,400
22.00,30.00,6.00,98.50,1.50,400
22.00,16.77,64.00,74.00,26.00,400
24.00,30.00,9.00,94.50,5.50,400
24.00,30.00,15.00,62.75,37.25,400
20.00,30.00,12.00,71.25,28.75,400
20.00,30.00,6.00,98.50,1.50,400
20.00,16.77,64.00,70.25,29.75,400
26.00,30.00,18.00,48.50,51.50,400
24.00,16.77,64.00,74.25,25.75,400
22.00,30.00,18.00,41.25,58.75,400
22.00,30.00,12.00,80.50,19.50,400
20.00,30.00,9.00,90.50,9.50,400
24.00,30.00,18.00,49.50,50.50,400
20.00,30.00,15.00,48.75,51.25,400
20.00,30.00,18.00,29.00,71.00,400
22.00,30.00,15.00,58.00,42.00,400
