arrival_rate,bp_L,bp_H,FCFS_percentage,BAL_percentage,total_rounds
36.00,30.00,18.00,43.75,56.25,400
34.00,30.00,6.00,94.75,5.25,400
34.00,30.00,9.00,88.50,11.50,400
32.00,30.00,6.00,96.25,3.75,400
36.00,30.00,15.00,61.75,38.25,400
38.00,30.00,12.00,70.50,29.50,400
40.00,30.00,6.00,88.50,11.50,400
38.00,16.77,64.00,69.25,30.75,400
32.00,16.77,64.00,75.75,24.25,400
34.00,7.92,512.00,8.50,91.50,400
40.00,16.77,64.00,72.50,27.50,400
40.00,30.00,12.00,65.25,34.75,400
34.00,30.00,12.00,76.50,23.50,400
32.00,7.92,512.00,9.75,90.25,400
38.00,7.92,512.00,10.25,89.75,400
36.00,5.65,4096.00,9.75,90.25,400
40.00,30.00,9.00,78.75,21.25,400
32.00,30.00,12.00,74.50,25.50,400
40.00,30.00,18.00,40.75,59.25,400
38.00,5.65,4096.00,10.50,89.50,400
34.00,5.65,4096.00,8.50,91.50,400
34.00,30.00,15.00,57.25,42.75,400
36.00,16.77,64.00,68.25,31.75,400
40.00,4.64,32768.00,9.75,90.25,400
40.00,30.00,15.00,56.75,43.25,400
40.00,5.65,4096.00,10.00,90.00,400
40.00,7.92,512.00,11.25,88.75,400
24.00,4.64,32768.00,6.00,94.00,400
30.00,30.00,6.00,96.25,3.75,400
28.00,4.64,32768.00,8.75,91.25,400
30.00,30.00,12.00,76.50,23.50,400
28.00,5.65,4096.00,6.75,93.25,400
26.00,4.07,262144.00,11.75,88.25,400
30.00,4.64,32768.00,6.50,93.50,400
26.00,4.64,32768.00,7.50,92.50,400
26.00,5.65,4096.00,7.50,92.50,400
24.00,5.65,4096.00,6.75,93.25,400
26.00,7.92,512.00,6.25,93.75,400
30.00,16.77,64.00,81.25,18.75,400
28.00,7.92,512.00,10.25,89.75,400
28.00,30.00,6.00,97.00,3.00,400
28.00,4.07,262144.00,9.50,90.50,400
30.00,30.00,15.00,64.00,36.00,400
24.00,4.07,262144.00,11.50,88.50,400
22.00,4.07,262144.00,9.50,90.50,400
32.00,30.00,15.00,59.75,40.25,400
30.00,7.92,512.00,10.25,89.75,400
30.00,30.00,18.00,48.25,51.75,400
30.00,4.07,262144.00,10.00,90.00,400
30.00,5.65,4096.00,9.25,90.75,400
32.00,4.07,262144.00,12.00,88.00,400
20.00,5.65,4096.00,5.75,94.25,400
32.00,30.00,18.00,52.25,47.75,400
28.00,30.00,12.00,82.00,18.00,400
36.00,30.00,12.00,73.50,26.50,400
38.00,4.64,32768.00,11.75,88.25,400
28.00,30.00,18.00,47.50,52.50,400
20.00,4.64,32768.00,9.25,90.75,400
20.00,4.07,262144.00,10.75,89.25,400
34.00,4.07,262144.00,10.25,89.75,400
32.00,30.00,9.00,86.75,13.25,400
22.00,5.65,4096.00,7.50,92.50,400
24.00,7.92,512.00,7.50,92.50,400
36.00,30.00,9.00,84.25,15.75,400
28.00,30.00,15.00,63.00,37.00,400
26.00,30.00,6.00,97.00,3.00,400
38.00,4.07,262144.00,15.00,85.00,400
38.00,30.00,15.00,57.25,42.75,400
30.00,30.00,9.00,90.00,10.00,400
38.00,30.00,9.00,83.25,16.75,400
38.00,30.00,6.00,93.00,7.00,400
36.00,30.00,6.00,92.50,7.50,400
34.00,16.77,64.00,73.50,26.50,400
34.00,30.00,18.00,46.75,53.25,400
34.00,4.64,32768.00,8.75,91.25,400
38.00,30.00,18.00,39.50,60.50,400
36.00,7.92,512.00,9.75,90.25,400
32.00,5.65,4096.00,7.50,92.50,400
26.00,30.00,15.00,66.25,33.75,400
32.00,4.64,32768.00,11.50,88.50,400
24.00,30.00,12.00,84.25,15.75,400
24.00,30.00,9.00,91.50,8.50,400
22.00,7.92,512.00,6.00,94.00,400
24.00,16.77,64.00,82.25,17.75,400
22.00,30.00,9.00,93.50,6.50,400
24.00,30.00,6.00,99.25,0.75,400
26.00,16.77,64.00,79.75,20.25,400
22.00,30.00,6.00,99.00,1.00,400
36.00,4.64,32768.00,10.25,89.75,400
24.00,30.00,18.00,45.75,54.25,400
22.00,4.64,32768.00,6.50,93.50,400
28.00,30.00,9.00,93.25,6.75,400
20.00,7.92,512.00,3.75,96.25,400
28.00,16.77,64.00,80.25,19.75,400
20.00,30.00,9.00,93.25,6.75,400
20.00,30.00,6.00,99.00,1.00,400
22.00,30.00,18.00,41.75,58.25,400
24.00,30.00,15.00,58.25,41.75,400
22.00,30.00,15.00,58.25,41.75,400
20.00,30.00,12.00,73.00,27.00,400
40.00,4.07,262144.00,13.00,87.00,400
36.00,4.07,262144.00,10.50,89.50,400
20.00,16.77,64.00,67.50,32.50,400
22.00,30.00,12.00,77.75,22.25,400
22.00,16.77,64.00,70.25,29.75,400
26.00,30.00,12.00,80.25,19.75,400
20.00,30.00,15.00,51.75,48.25,400
26.00,30.00,18.00,49.75,50.25,400
26.00,30.00,9.00,93.75,6.25,400
20.00,30.00,18.00,29.50,70.50,400
