frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,955841.193897,278250.000000,186.265939
4,776344.648359,292251.000000,116.382988
8,1899189.120116,298529.000000,132.924791
16,2169290.683285,289526.000000,142.035207
32,2486063.046302,300690.000000,425.608975
64,2660837.118880,300713.000000,196451.962215
128,2748511.139399,298243.000000,242479.831974
256,3300896.948522,290076.000000,120324.797199
512,3845753.560577,299465.000000,577428.136071
1024,3410048.369205,298102.000000,80943.453163
2048,3499464.250025,296275.000000,323007.390705
4096,2966898.551574,286524.000000,1424731.850299
8192,2624059.269133,191736.000000,1629390.097662
16384,4385416.922047,268884.000000,1743717.372122
32768,5168736.610708,274999.000000,1561875.704293
65536,1003997.441604,129590.000000,829280.054453
