frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1088579.648109,217172.000000,354.674499
4,1385001.484126,261760.000000,6973.758241
8,1156951.131715,290173.000000,123.559702
16,1841440.269592,302339.000000,9900.270148
32,1711410.298424,291913.000000,4459.729812
64,1943810.208402,279670.000000,10254.698289
128,1728081.728035,272195.000000,29719.039604
256,2050367.425346,292346.000000,154317.901301
512,2510642.185098,297178.000000,395527.486458
1024,2256174.392986,277202.000000,8308.157738
2048,3119747.133270,298034.000000,588930.810731
4096,3206611.876584,300813.000000,871768.628240
8192,1471838.398098,175280.000000,783139.206196
16384,2848066.180515,300145.000000,1544849.544525
32768,4253291.423914,303666.000000,3206908.369403
65536,3000438.992571,238718.000000,1386739.385725
