frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1627561.868739,299066.000000,1512.524380
4,1546844.551678,297433.000000,748.922559
8,2244919.205967,300737.000000,924.712388
16,2964444.662928,294777.000000,82118.115011
32,1766255.417229,293598.000000,231.384961
64,2841622.077365,290519.000000,1357.392721
128,3001796.316811,290994.000000,990.504417
256,2699845.942705,286919.000000,288091.435907
512,1843855.013172,284956.000000,15362.286549
1024,2519455.714590,290513.000000,592976.658040
2048,3442881.585941,290710.000000,862826.211421
4096,2067429.569526,302850.000000,534496.657936
8192,2021305.948858,197667.000000,1092769.852852
16384,2390938.631402,293590.000000,489352.366605
32768,2780665.321683,299635.000000,2169217.245027
65536,109385.595948,34256.000000,0.000000
