frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,2448171.304328,297252.000000,106.611444
4,1296092.947068,257047.000000,4397.386951
8,2279905.042422,260888.000000,145.392572
16,1727824.411764,289265.000000,754.556161
32,2278042.523691,293636.000000,284.033449
64,1454905.923886,255856.000000,11803.936928
128,2687147.298520,297902.000000,3598.203163
256,3018935.362630,297695.000000,40165.238777
512,2942175.710146,299283.000000,51749.514577
1024,2296702.032261,275841.000000,185412.913952
2048,3901896.287783,292455.000000,504847.060487
4096,4063021.490618,294150.000000,725294.183665
8192,3436232.596486,286069.000000,1326824.273960
16384,2748298.590353,287110.000000,1981449.619400
32768,1706136.451779,196896.000000,933342.814100
65536,2352662.477807,172107.000000,2060851.898297
