frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1716771.152336,294022.000000,175.051421
4,2317216.453193,291002.000000,895.889502
8,1369041.564263,221144.000000,221.576172
16,2218676.640834,293145.000000,106036.093110
32,2022953.871869,299578.000000,163.064404
64,2673995.380556,304675.000000,237.320458
128,3121286.426320,300174.000000,54366.850801
256,3029414.545368,305076.000000,71766.711343
512,2605181.289365,286647.000000,275703.349539
1024,3048199.620148,296558.000000,138646.345632
2048,2001316.803759,275698.000000,353003.813896
4096,2307393.665203,287054.000000,214708.538850
8192,2569397.346497,303921.000000,762089.722249
16384,4811876.999042,261172.000000,2862004.775692
32768,2844411.312818,285651.000000,1908730.117930
65536,6340335.382433,297033.000000,6018323.974674
