frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,2620397.536451,300243.000000,47.010637
4,1736369.888641,216404.000000,84.320816
8,1911474.541622,277498.000000,216.161976
16,1985724.025096,301008.000000,139.154590
32,2447317.437237,300725.000000,2310.381570
64,2439216.567474,299037.000000,98367.054109
128,2419094.052164,296458.000000,10999.438258
256,3017500.067550,297620.000000,280290.123840
512,2805962.321752,292369.000000,26587.627386
1024,3119319.650316,296414.000000,322651.191114
2048,1599277.269211,303017.000000,47676.735228
4096,2152295.574550,286799.000000,587473.620626
8192,3187587.653338,240810.000000,1214160.919201
16384,2305326.530415,302528.000000,1492559.446902
32768,806870.644066,103469.000000,716885.556357
65536,2679411.963039,292195.000000,1224960.372926
