frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1287105.317764,269606.000000,542.555066
4,2301944.639570,286759.000000,65.306967
8,1007432.116174,256694.000000,230414.087341
16,1412020.053982,298577.000000,569.245114
32,1203723.622992,203141.000000,97.575612
64,2942329.355751,303610.000000,1670.148197
128,2228402.949679,299945.000000,164509.367043
256,2917659.013901,298118.000000,173233.861932
512,3059075.183447,288395.000000,186821.473434
1024,1730554.924957,206764.000000,236209.949168
2048,3161715.480284,270693.000000,37786.327488
4096,2285872.990646,303219.000000,434723.292609
8192,1522756.724458,218928.000000,761486.925957
16384,3766423.142716,295924.000000,2137702.115833
32768,2100625.070330,217410.000000,1456331.198175
65536,5162036.068958,298638.000000,3810358.271831
