frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1699658.615105,301465.000000,57.349804
4,1655956.022511,292410.000000,2112.017282
8,1823065.319635,256583.000000,390.260170
16,2762698.912460,263043.000000,86741.140061
32,1917527.877239,292341.000000,222249.869424
64,2529668.553510,300871.000000,7544.145942
128,3111556.917442,303949.000000,444829.965572
256,3116686.100672,288453.000000,198036.275778
512,2525238.878122,296572.000000,245350.705018
1024,2344776.439852,260835.000000,105895.595829
2048,3681557.376032,296657.000000,1338747.037460
4096,2664865.964960,284377.000000,528172.914507
8192,4398041.985285,279633.000000,1655492.239652
16384,2092620.048278,172299.000000,1715607.170836
32768,2050915.116662,239766.000000,946326.243548
65536,963260.627937,98865.000000,0.000000
