frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,735050.486233,233097.000000,4982.498670
4,658338.004152,200203.000000,128.039057
8,1912366.797628,266263.000000,37.000000
16,2494013.593242,302411.000000,10841.374728
32,2151914.581079,303677.000000,28706.492523
64,2299016.976678,295321.000000,1247.921071
128,2764432.809716,299450.000000,8443.937411
256,2634312.667441,301579.000000,74134.152015
512,3330467.730882,302295.000000,279233.639240
1024,2825481.109825,302771.000000,228284.509663
2048,3052849.348485,302521.000000,206720.644576
4096,2626587.830753,280491.000000,543899.882545
8192,2264385.794419,293770.000000,721015.933251
16384,1209940.015371,162897.000000,720465.822148
32768,4580190.435100,305079.000000,3578685.763263
65536,2991327.772745,185945.000000,2840435.585937
