frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1853710.442128,281669.000000,52.924474
4,1542529.166071,284030.000000,57796.490447
8,2050990.164092,278625.000000,3230.724841
16,1857584.078919,278421.000000,236.216003
32,1800322.610952,242614.000000,214346.846837
64,2236362.443180,293962.000000,8056.712109
128,3015468.334293,295412.000000,368304.040240
256,2580085.012275,299080.000000,8849.391505
512,1951422.564020,236599.000000,172254.670001
1024,2699713.511157,301524.000000,513455.208942
2048,2841217.083647,295930.000000,654965.424964
4096,2454552.443388,300573.000000,66650.782494
8192,3297647.611986,291092.000000,1418424.560794
16384,2899265.105231,265850.000000,565974.277335
32768,1519254.755070,155493.000000,347484.103457
65536,2145241.078792,181092.000000,2040238.635099
