frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,2931100.122460,294335.000000,101.631688
4,1660759.420861,296965.000000,1645.084496
8,1658472.579496,289702.000000,139422.220618
16,2308629.308987,307367.000000,175.305448
32,2189907.330873,288486.000000,330.473902
64,1843851.499120,302823.000000,12569.198065
128,2431576.308429,302731.000000,52697.163605
256,2326884.854376,302652.000000,19450.454776
512,1965754.320423,300667.000000,58314.103483
1024,2534084.705141,293538.000000,258102.894046
2048,1481712.955245,272307.000000,357621.869038
4096,2518496.071645,299045.000000,733435.843933
8192,3179364.297400,245739.000000,723951.466357
16384,1963659.614467,204417.000000,1077209.076830
32768,2321001.841898,224319.000000,1759884.185933
65536,1784023.003379,258228.000000,1252894.981017
