frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,838805.263354,242570.000000,227.068272
4,1567840.291490,237672.000000,1266.736358
8,2196457.097306,280951.000000,288.067700
16,2891121.604442,292465.000000,925.418284
32,2667554.962873,299422.000000,12083.948279
64,2288902.840601,302575.000000,6075.602604
128,3142033.784726,297957.000000,32928.207103
256,2752170.576597,305838.000000,284472.821841
512,3098360.040503,302090.000000,403476.461401
1024,3092926.002171,302827.000000,812919.701254
2048,2731846.033345,301691.000000,158772.106395
4096,4075677.516777,281513.000000,1424548.813147
8192,2928653.418655,271931.000000,1401417.977431
16384,4970388.470643,275117.000000,3563591.532573
32768,841253.735224,106278.000000,0.000000
65536,3745731.995183,298937.000000,3172313.486906
