frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1717995.376567,283753.000000,219.695243
4,1898870.053409,295559.000000,172.052318
8,1976431.325635,296031.000000,1713.580462
16,2715944.903966,300783.000000,1213.635860
32,2930367.674273,299428.000000,70934.545886
64,1859376.551339,246483.000000,9845.836734
128,2829178.432659,288626.000000,219165.857343
256,3048702.681661,296379.000000,76005.944577
512,3395536.512350,298147.000000,162642.900239
1024,3399211.683407,297039.000000,199227.208985
2048,3169833.121127,297433.000000,840962.579091
4096,2572778.882934,270915.000000,811407.930403
8192,3357527.620783,287311.000000,546661.817796
16384,829655.673634,112792.000000,248806.594567
32768,5346099.213661,301181.000000,2470649.398037
65536,7657441.584078,303250.000000,7602385.221102
