frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1143583.201152,301119.000000,60.365553
4,1899819.782018,281379.000000,118.600169
8,1276562.263496,282842.000000,5360.889385
16,1738376.474778,300016.000000,262.747027
32,1817891.669364,208056.000000,1448.005870
64,2637669.479368,278566.000000,541.701948
128,2899642.981061,300526.000000,188540.542505
256,2641712.017316,295313.000000,100723.879999
512,3322275.942675,302859.000000,507447.158451
1024,1489227.391403,270058.000000,15500.624213
2048,2776564.525228,302833.000000,350248.968188
4096,1618991.504372,240956.000000,444626.596800
8192,3941976.191765,303392.000000,603693.482425
16384,2743029.864035,223996.000000,1048127.543410
32768,5334107.104312,292079.000000,4714391.145644
65536,79032.435873,19414.000000,64784.263591
