frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,769462.382902,226650.000000,1050.251398
4,1716653.130846,290106.000000,201.588690
8,2416310.546794,300303.000000,124.839897
16,1864828.370061,278757.000000,2019.029717
32,2245390.995362,297132.000000,604.488213
64,2451110.240251,295420.000000,246446.461557
128,2558455.938957,299823.000000,3822.815585
256,1764865.434606,302362.000000,232088.677537
512,2922494.089930,295662.000000,103238.919449
1024,2216002.850957,267974.000000,412518.720186
2048,2579068.837492,265572.000000,376164.352899
4096,1611467.233917,287147.000000,539321.729373
8192,1354040.307238,261549.000000,356662.981152
16384,3005965.506067,301958.000000,1042575.677319
32768,4279890.127099,237743.000000,1801491.260440
65536,1756721.676290,167787.000000,1434683.673410
