frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,461801.676737,101700.000000,72.890329
4,1646856.559282,299448.000000,63.126856
8,1843193.615174,275807.000000,5651.488123
16,1483146.788440,240673.000000,301.859239
32,2324154.274292,301425.000000,894.369610
64,2633546.640412,303018.000000,472.191698
128,1761404.963974,245913.000000,120089.909793
256,2217484.860873,282428.000000,149305.225913
512,3245503.099433,300328.000000,134367.873184
1024,3058656.176903,289388.000000,740248.269984
2048,2961283.845957,295606.000000,1081312.790004
4096,2465754.049985,295830.000000,383132.888733
8192,3151009.445436,285497.000000,666799.803574
16384,1860088.615728,201157.000000,570013.203720
32768,1866070.622656,136729.000000,1812945.208437
65536,1970534.273889,180541.000000,1865988.816713
