frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,2194762.354932,299211.000000,862.216910
4,1504728.289150,279674.000000,66.287254
8,2084353.182901,295811.000000,1441.550554
16,1918670.867481,289519.000000,85890.078531
32,2186507.360272,302151.000000,950.601915
64,2579649.142486,273175.000000,57288.258439
128,3299291.028103,293728.000000,79579.043793
256,2650046.583825,275180.000000,372068.491473
512,3340049.296814,296906.000000,156820.292042
1024,3550422.372277,290342.000000,347562.082952
2048,2821865.256120,287273.000000,1050506.991497
4096,4508224.165286,299947.000000,1521808.215812
8192,1064790.234226,297907.000000,165807.770162
16384,4718574.909909,299963.000000,2121580.243731
32768,4339022.260096,297082.000000,574424.281277
65536,4006284.816534,240245.000000,3379046.768163
