frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1749026.176602,301339.000000,4645.157909
4,1525419.084558,283391.000000,187.344602
8,2022587.330723,287017.000000,16526.002481
16,1643084.604783,271528.000000,1882.821287
32,2362014.976710,289287.000000,67.852782
64,2034858.975576,287314.000000,238.650372
128,2281841.977512,305585.000000,297314.962114
256,2111876.176194,297248.000000,202476.883419
512,2081688.707823,277215.000000,146691.589841
1024,3312567.002961,299490.000000,112840.115801
2048,2973261.845097,296885.000000,155562.325844
4096,2610396.789886,289069.000000,596591.161081
8192,2267893.358878,302388.000000,1333175.792125
16384,2459996.824594,284987.000000,216639.389163
32768,5006734.106492,283682.000000,4509586.987915
65536,3344415.416404,190874.000000,3344324.346762
