frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1363073.707905,265774.000000,123.697211
4,1408782.619606,235686.000000,980.026020
8,1791112.779842,295996.000000,110.679718
16,2626340.445010,286320.000000,67.312703
32,2853990.529192,300568.000000,3117.305888
64,2601481.862356,285036.000000,359.293752
128,2398073.287852,297501.000000,102900.841896
256,2621449.040977,275582.000000,255896.689805
512,3233965.538210,304945.000000,700406.231588
1024,2859305.826361,298706.000000,106803.463380
2048,3764606.120645,293475.000000,475184.211879
4096,4162357.349113,303654.000000,1436760.128309
8192,3959365.246964,285970.000000,2363018.690387
16384,1444102.288907,164827.000000,1014337.482757
32768,5756180.734019,297607.000000,4090292.423896
65536,5051295.519016,287879.000000,3473483.731994
