arrival_rate,bp_parameter,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,"{'L': 13.0, 'H': 262144}",0.4168066127937774,2.243455043324273,1.0,0.7638295899409254,0.5503013150439992,1.3714065300365028,2.243455043324273
20,"{'L': 16.772, 'H': 64}",0.3515493933895314,0.877234831530954,1.0,0.4676603972096694,1.05852576775056,0.5026178728332755,0.877234831530954
20,"{'L': 7.918, 'H': 512}",0.2955887169957276,1.902392160123434,1.0,1.014343312898288,1.0655267851786292,1.1260186725464054,1.902392160123434
20,"{'L': 4.639, 'H': 32768}",0.0658970216654371,2.088316767499101,1.0,1.0219292534761684,0.2176099905500582,1.2361680383260172,2.088316767499101
20,"{'L': 9.8, 'H': 32768}",0.4226080993782467,2.2421201082651163,1.0,0.9545740514569953,0.7132585074161875,1.3524214752005932,2.2421201082651163
20,"{'L': 12.4, 'H': 4096}",0.5350987394711723,2.142797244103306,1.0,0.909018854777162,0.7929990508027768,1.3034694386285792,2.142797244103306
20,"{'L': 56.3, 'H': 64}",0.7085025853313145,0.9538242420536172,1.0,0.6983890968703894,1.066509700065993,0.6344719089467968,0.9538242420536172
20,"{'L': 15.3, 'H': 32768}",0.558310623673758,2.332772223405408,1.0,0.7967949900922079,0.7075220406404527,1.4272588440722969,2.332772223405408
20,"{'L': 4.073, 'H': 262144}",0.0554723748757109,2.090340394821493,1.0,1.1240287372571054,0.1746616120884084,1.321360726156506,2.090340394821493
20,"{'L': 5.649, 'H': 4096}",0.1529724923648324,2.452497435708398,1.0,1.3380855067507005,0.5560415974334237,1.510353075835967,2.452497435708398
20,"{'L': 8.5, 'H': 262144}",0.3957429841946974,2.419516323942972,1.0,1.0307319292974493,0.68051936815469,1.480360737769201,2.419516323942972
20,"{'L': 32.3, 'H': 512}",0.847110409517606,1.5943932411894552,1.0000000000000002,0.8879361197707021,1.0927351365636968,0.9446173640963698,1.594393241189455
20,"{'L': 19.7, 'H': 4096}",0.6677780500503547,1.9894492484423827,1.0,0.8382738523997411,0.8557575386021744,1.2120598254944843,1.9894492484423827
20,"{'L': 18.9, 'H': 512}",0.7204916266268417,1.7478139274626736,1.0000000000000002,0.8926827140270005,1.0866448382333604,1.049312633332356,1.7478139274626734
22,"{'L': 13.0, 'H': 262144}",0.3939423357551275,2.3195580321008302,1.0,0.6862156069048596,0.5370222744752385,1.3964918702107805,2.3195580321008302
22,"{'L': 16.772, 'H': 64}",0.26355485650089,0.7651325503274491,1.0,0.3885626634415983,1.0525587618820438,0.4252282265763327,0.7651325503274492
22,"{'L': 15.3, 'H': 32768}",0.5427662916338895,2.418542201965993,1.0,0.8897371901123998,0.7055878263527111,1.4727039864764182,2.418542201965993
22,"{'L': 32.3, 'H': 512}",0.8211346426092245,1.5912428367938325,1.0,0.8842535507404897,1.0964380100399551,0.939071970401255,1.5912428367938325
22,"{'L': 19.7, 'H': 4096}",0.6622972789280088,2.024283490085784,1.0,0.8716035657136753,0.8701136052510237,1.2313486270682357,2.024283490085784
22,"{'L': 8.5, 'H': 262144}",0.2828682449379927,2.150587209666401,1.0,0.7913446469330957,0.4648258001735267,1.334239333274735,2.150587209666401
22,"{'L': 18.9, 'H': 512}",0.6721915434823228,1.7125184938288085,1.0,0.8790994655034418,1.084943677343934,1.021612655911128,1.7125184938288085
22,"{'L': 56.3, 'H': 64}",0.678242846189792,0.9388484751926676,1.0,0.6747301397665466,1.0690801314940894,0.6192990141604883,0.9388484751926676
22,"{'L': 5.649, 'H': 4096}",0.1235223626883423,2.302863184756202,1.0,1.1549128542864626,0.5293450012663504,1.3730122975645498,2.302863184756202
22,"{'L': 7.918, 'H': 512}",0.2219526215403701,1.7386143819580882,1.0,0.9458220701598776,1.062094620677572,1.0147291469699131,1.7386143819580882
22,"{'L': 4.073, 'H': 262144}",0.0434216446476352,1.8777653794643527,1.0,1.320226955907014,0.1425906864048353,1.3183308796271709,1.8777653794643527
22,"{'L': 9.8, 'H': 32768}",0.3451590190499565,2.344702598008184,1.0,0.8965112033382612,0.5452084378982247,1.4362913672190247,2.344702598008184
22,"{'L': 4.639, 'H': 32768}",0.0380973920857193,1.7495664214414126,1.0,0.8791887225361135,0.1995009531587556,1.104305139389341,1.7495664214414126
22,"{'L': 12.4, 'H': 4096}",0.5380973043578492,2.312975562844456,1.0,0.9989320727821892,0.8241438570857701,1.3927138192983428,2.312975562844456
24,"{'L': 12.4, 'H': 4096}",0.5384171631637217,2.377209721369087,1.0,1.0775381281152208,0.8852414698634248,1.4316019219787195,2.377209721369088
24,"{'L': 5.649, 'H': 4096}",0.0430969719442357,1.595387319790846,1.0,0.7936134933512875,0.5733962726756029,0.872842328764306,1.595387319790846
24,"{'L': 4.639, 'H': 32768}",0.0276312781818647,1.626066763143833,1.0,1.1230394057571984,0.3172925289123504,0.9796489896287734,1.626066763143833
24,"{'L': 56.3, 'H': 64}",0.6472110375906348,0.9199743949318828,1.0,0.6511238090797011,1.0711008256461143,0.6040849851750779,0.9199743949318828
24,"{'L': 9.8, 'H': 32768}",0.3862725959177744,2.5338652395517984,1.0,1.2286804542311225,0.7810267046978656,1.5320441076316569,2.5338652395517984
24,"{'L': 4.073, 'H': 262144}",0.0160087153998333,1.465299474438423,1.0,0.8660607557327787,0.1376874525563579,0.8290308496272589,1.465299474438423
24,"{'L': 7.918, 'H': 512}",0.1319859368018894,1.3983900636882582,1.0000000000000002,0.745684022351682,1.0178609706989477,0.7782051853479811,1.398390063688258
24,"{'L': 32.3, 'H': 512}",0.8033059305245343,1.5797588957345898,1.0,0.8758606300310274,1.0991319015865555,0.9268606412290792,1.5797588957345898
24,"{'L': 18.9, 'H': 512}",0.6362895580569774,1.6985248217180238,1.0000000000000002,0.8697467135667369,1.085150101082539,1.0031663382621412,1.6985248217180235
24,"{'L': 13.0, 'H': 262144}",0.4059213782291108,2.343086225605157,1.0,0.7895049645007187,0.5945164571846145,1.4180225956216534,2.343086225605157
24,"{'L': 15.3, 'H': 32768}",0.5326032422198288,2.4317425990631105,1.0,0.8816557518249601,0.7122044195313495,1.4728218470352763,2.4317425990631105
24,"{'L': 16.772, 'H': 64}",0.1930868836424493,0.6556815196925735,1.0,0.3138313058635371,1.033686020616045,0.3355113684765268,0.6556815196925735
24,"{'L': 8.5, 'H': 262144}",0.2860842892640075,2.2450833130717047,1.0,0.9830535551123152,0.5711288623097549,1.3518553694352478,2.2450833130717047
24,"{'L': 19.7, 'H': 4096}",0.6371269013078704,2.032266812332908,1.0,0.874990009202657,0.879506603098855,1.2269056558455953,2.032266812332908
26,"{'L': 15.3, 'H': 32768}",0.5207475338197117,2.468689923346675,1.0,0.9074017736014764,0.7311789585123678,1.4868160471393417,2.468689923346675
26,"{'L': 18.9, 'H': 512}",0.5976978293531552,1.684109777709843,1.0,0.8599252583224853,1.0861669107907408,0.9823645229276912,1.6841097777098433
26,"{'L': 19.7, 'H': 4096}",0.6104512760445094,2.0386027188858256,1.0000000000000002,0.8982720556500439,0.8729548840941742,1.2180060677207616,2.038602718885825
26,"{'L': 32.3, 'H': 512}",0.7827906834432816,1.5838082309884676,1.0,0.8724761552734985,1.099206543622073,0.929679149758778,1.5838082309884676
26,"{'L': 9.8, 'H': 32768}",0.2988529001642284,2.276005867341931,1.0,0.9830528673224276,0.5593626407215666,1.371196487702781,2.276005867341931
26,"{'L': 16.772, 'H': 64}",0.1406748993062753,0.5558102772176933,1.0,0.2557638814899391,1.0068093731896584,0.2790505598292358,0.5558102772176933
26,"{'L': 13.0, 'H': 262144}",0.4455703949674112,2.471623404083008,1.0000000000000002,0.9908607716805417,0.6854047701614904,1.5168381638467148,2.471623404083008
26,"{'L': 56.3, 'H': 64}",0.6049611350472014,0.9015983700629824,1.0,0.6207015284065794,1.0724831295685202,0.5879323043051888,0.9015983700629824
26,"{'L': 4.073, 'H': 262144}",0.0233181052384281,1.649056770885234,1.0,1.1349532994984877,0.2800538965508917,1.213299846196672,1.649056770885234
26,"{'L': 4.639, 'H': 32768}",0.0175483499833313,1.3698540813651623,1.0,1.062869073080313,0.1089159848767519,1.0181479605266013,1.3698540813651623
26,"{'L': 5.649, 'H': 4096}",0.0108919137791892,1.5670640669596094,1.0,0.98504571120139,0.533944277830561,1.0189007661958456,1.5670640669596094
26,"{'L': 7.918, 'H': 512}",0.0837583322225756,1.2025175968933024,1.0,0.6398652019023514,1.0096856260053582,0.6680171699077888,1.2025175968933024
26,"{'L': 12.4, 'H': 4096}",0.513176511189627,2.3422362679556907,1.0,1.043454278591388,0.9068095789839624,1.4166797968674805,2.3422362679556907
26,"{'L': 8.5, 'H': 262144}",0.2497377517806246,2.5150564605048085,1.0,1.031746940782004,0.4596407041484908,1.5611708676018254,2.5150564605048085
28,"{'L': 56.3, 'H': 64}",0.5841141608376496,0.8832933842818901,1.0,0.6038371752938141,1.0746138770278066,0.5733215797162194,0.8832933842818901
28,"{'L': 8.5, 'H': 262144}",0.1717265017914924,2.162315836097594,1.0000000000000002,0.9361908793307688,0.2992121071837468,1.3295698020876827,2.1623158360975934
